Emotion,Angle1,Angle2,Angle3,Angle4,Angle5,Angle6,Angle7,Angle8,Angle9,Angle10,Angle11,Angle12,Angle13,Angle14,Angle15,Angle16,Angle17,Angle18,Angle19,Angle20,Angle21,Angle22,Angle23,Angle24,Angle25,Angle26,Angle27,Angle28,Angle29,Angle30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neutral,12.24635258,161.5650402,23.49857754,153.1836241,16.65273105,155.7722422,161.5650152,10.61967049,3.012848799,173.6595711,20.09933529,35.64702136,165.9637174,151.9275212,119.7448913,33.95906211,0.271841907,149.9219982,30.76609204,38.78436876,171.0273596,148.969975,161.5650232,7.920747361,77.85846533,21.09234585,148.2766276,133.0053792,115.0263233,110.924487,53.00192321,25.16669507,29.89890725,141.6774391,159.4439442,107.6222645,50.1273209,105.6938488,74.16693146,65.3763871,68.19855509,11.07020574,5.229451493,115.5599223,170.0104813,34.33022707,4.475489062,19.48093282,89.64295034,51.34018559,30.96375258,91.07128966,13.80477651,0.238502955,163.9399645,162.2266228,71.80080713,51.15917582,179.911057,25.64744608,41.06109417,178.812239,153.4348765,7.099466434,22.036318,22.52066997,51.81320813,6.551484669,105.6938488,32.4204889,86.60136298,160.0348546,39.26305258,84.91892946
Neutral,11.71343919,179.9784667,16.69926198,168.6899855,14.74358162,162.8972615,177.2736373,4.573957536,1.548386522,173.659579,20.55604982,38.65980711,174.0938229,165.9637479,109.9831221,34.82449069,1.909194366,149.9219956,41.15493086,46.1149746,170.4839689,144.9502484,161.5650725,6.690974848,78.79730684,15.8113823,152.3003962,135.2767301,107.0377578,107.7446563,51.90591264,22.16634633,28.70667645,137.7570165,164.0545871,122.0053317,51.27153683,102.2382073,71.68765991,55.30479751,86.18584519,13.19060499,5.340905917,134.9998205,175.3996532,32.99765225,4.097423,19.48092944,93.6677011,63.69596801,33.69006308,94.63544283,14.49871777,0.85512489,164.1656334,159.7515379,96.91119444,40.66770245,170.6594224,25.08908304,42.04471842,179.414789,150.0182978,6.237370899,27.97955648,16.83762552,53.74618109,5.895881056,102.2382073,32.91110289,85.4938178,168.3663445,41.77079477,80.96051422
Neutral,12.26479528,161.5650377,16.69926211,153.7586176,17.72764292,162.8972626,175.4260211,0.690549648,3.012844367,179.9549373,19.16349199,38.65980368,178.2098446,139.3987183,108.4349644,34.82449079,1.909196527,155.7722176,36.15817565,45.50111586,167.4711946,143.1297489,161.565024,6.561779827,79.8046579,21.09234792,153.9965056,145.581518,111.9295754,100.6196427,49.32959086,19.63600146,30.34325443,134.9200704,159.443944,109.4400031,52.50902964,103.1541702,71.68765845,44.99999018,64.44000127,11.24252296,4.95844766,115.5599257,175.3996375,33.01326286,3.34925889,17.28933865,87.47910274,52.38603552,33.0238588,93.2466669,14.93696181,0.173663743,164.6242355,158.7268325,71.80080736,43.39401658,178.9220042,26.32330543,41.40359206,172.4053229,150.9453382,6.117827087,20.99297103,23.19870493,52.47906034,6.314987677,103.1541702,31.08548933,85.28860113,172.3739015,42.06859267,84.96114183
Neutral,12.26479638,161.5650368,14.03626249,168.6899907,16.65273306,155.7722412,161.565019,10.61967083,6.581992558,179.9451316,20.44543209,41.98720722,167.9051821,139.3987178,107.1027433,31.32096061,3.814096775,149.6567353,34.91939538,45.10323532,173.8113704,147.0608973,161.5650739,6.690975517,79.54648281,22.47419445,152.353892,147.5286732,111.9911146,110.9244856,53.00192372,25.67367583,27.78393338,139.7347492,172.303909,112.7143726,51.99177533,104.7778876,72.9771176,65.37637873,68.19855319,17.00996374,5.924759502,115.5599147,173.8111802,32.51136933,3.362462437,16.41094489,89.9999125,63.56312196,33.02386233,96.22331596,15.09157031,0.424459004,162.9143653,161.8109472,71.80080884,44.17764996,179.3504241,26.23134936,42.48563667,179.1771355,153.4348799,6.012328617,21.80152128,23.44817631,52.91836053,6.6225083,104.7778876,32.05496463,84.81720051,166.5689513,40.95632573,84.78283607
Neutral,12.26479533,161.5650388,15.94541434,155.6062243,15.88386907,162.8972629,165.9637405,10.6196742,1.548392616,171.8697099,20.44543216,38.6598045,174.0938227,147.5288176,107.1027453,34.82449079,1.909196766,151.1979539,38.3284866,46.11497457,170.4839678,143.1297347,161.5650732,6.400819924,81.22492118,20.26241476,153.4348086,135.2767286,111.9295744,100.6196433,50.80526796,26.15580305,28.91939299,135.9364959,159.4439419,112.7143765,53.53602352,103.1541695,74.04919666,63.43487076,64.4399991,14.91030504,5.005395315,123.6899931,175.3996354,32.84601403,4.016092701,16.41094915,89.99991923,53.42696161,30.96373011,97.41146588,15.65415344,0.238489391,163.8628944,161.7933148,78.27486489,44.1776495,178.9219849,26.03730537,42.04471877,176.4235533,154.4488588,6.012328348,22.38024429,23.19870586,51.94360202,6.796558249,103.1541695,32.12776054,85.67148624,168.3663453,42.60501312,84.96114153
Neutral,12.18865435,179.9773797,25.34619062,150.8838224,18.55765207,162.8972623,153.4349479,1.157467251,0.018696607,179.9545069,19.47658046,44.99999096,178.2098288,151.9275231,107.1027453,34.82449105,0.271855567,149.656737,36.15817647,42.27368956,170.4839685,145.038816,168.6894101,8.115351182,81.69073299,20.26241438,153.2881416,138.7151414,107.1659325,100.6196417,50.61168326,19.63600168,28.91939411,136.0747774,156.8013942,119.0545562,53.62644375,103.8496057,73.41101152,44.99998772,64.4399989,13.19060491,5.16109243,134.999786,175.3996426,33.17264628,3.463156188,29.09125624,91.03527338,63.69596936,28.81079296,95.41741345,16.12732118,0.836400378,164.2047302,163.1719245,71.80080852,44.17764879,178.9219844,25.758015,41.48982439,172.4053228,149.7264618,6.881725353,28.926508,16.64749142,49.41303743,6.354893024,103.8496057,31.91895123,86.02737972,167.2499565,42.82750026,86.37932846
Neutral,9.865835752,179.9759009,16.69926027,154.6537964,16.65273336,171.0272846,161.5650196,1.157470288,5.036110046,173.6596504,21.50561655,39.28940519,169.6951055,165.9637604,107.1027441,31.32096067,3.814097315,155.5209173,36.34745009,42.97625846,174.0401468,147.0608972,179.9758326,6.519811274,82.14553887,24.14816409,152.4297265,135.2767242,111.9911135,100.6196401,50.80526816,20.76945615,29.96219103,139.8676814,171.6743112,106.0907874,53.15062934,103.9908356,75.60631284,59.03619454,68.19855174,14.91030475,5.691094906,116.5649908,173.8111821,32.84530447,3.976613606,17.28933742,87.47909698,62.65011992,33.02383621,96.02867303,15.1902074,0.17145623,160.2531238,163.6626709,73.44290203,44.17764992,178.7809242,27.62550738,44.10482976,179.4901145,153.4348805,5.910367963,22.38024434,24.59989961,52.80641744,6.218093524,103.9908356,31.52899436,85.20920807,168.3663452,40.24170584,82.23483126
Neutral,9.86583552,170.5376474,15.9454125,165.0685255,15.70275322,162.8972623,175.4260234,10.61966953,5.036108506,173.6595643,20.24296154,36.02737246,174.0938172,165.9637611,107.1027429,31.32096061,0.271863696,147.890466,36.347451,41.84928662,170.4839694,140.1497425,179.976241,8.073212777,80.9850736,21.3401536,153.0087491,138.7151347,105.7128672,100.6196407,51.93791969,27.22076877,30.57659668,138.8512549,172.3039109,112.7143725,52.59945448,103.1541714,72.33117725,59.03619492,82.87494359,13.1906047,5.710589843,115.5599154,176.93311,32.15352913,3.756346018,29.09125505,87.47909707,51.22582893,33.02386132,96.45037573,14.13011341,0.097301515,165.1861065,164.3140811,79.9309161,43.39401738,177.6961417,26.01040326,43.05445445,172.8749418,149.7264637,5.46132619,20.41000217,24.341197,52.14800196,6.347529748,103.1541714,30.89258081,84.01046376,172.3739076,40.33199905,83.36748268
Neutral,9.340590361,161.5650383,14.03626333,168.6899866,16.65273246,175.4260162,171.0272984,1.157472927,3.012925527,172.8748482,20.2980388,42.36755977,161.5650063,139.3987184,97.00128901,32.89434629,1.974991596,152.3694757,31.94874624,43.50477051,174.0401429,147.0609068,179.9749144,6.690974999,81.21496698,20.68069979,153.1612256,135.2767271,107.509595,100.6196433,51.78021109,21.26412534,28.141607,137.5988479,165.9637384,112.7143748,52.5357457,103.5781478,72.33117335,59.03620324,86.18588154,13.19060511,6.291264781,115.5599234,168.2747782,31.63911785,3.677153412,19.48093592,88.78105348,62.65011771,36.38434068,94.28202212,15.72895044,0.765666358,161.7414844,160.535892,73.44290063,42.01573793,176.5366921,25.6416814,41.92775383,172.4053238,153.4348777,5.25874127,26.35577868,18.60582865,51.82816764,6.312876859,103.5781478,31.78642112,86.02668036,173.500598,40.94408559,84.68545133
Neutral,9.008534841,179.9737153,10.76256376,161.0953726,11.42121078,165.9637508,175.4260228,1.867772427,3.731513052,179.2139426,20.10504249,36.02737382,179.95628,153.4349532,114.4439718,35.0419303,2.176498508,152.4800851,38.79653591,43.81677701,162.0547537,137.525845,153.4347351,6.734377201,81.27827616,26.78627458,152.6978515,160.5597935,107.878686,107.744656,51.11550252,24.44395541,31.75948438,135.6704093,158.8387289,115.6651523,52.47089488,102.7214053,73.45692679,50.90614608,82.87494246,15.89852065,6.143592111,123.6900016,178.0688133,34.08067687,4.252483701,14.70375715,100.0492497,61.6000068,38.29015416,96.91816577,14.39214238,0.634280762,166.7435354,163.4879194,81.57300501,53.13011677,176.4512794,26.85807206,40.36182687,173.7789866,153.9703409,3.957793554,19.0257307,27.42883616,48.88167029,6.390495473,102.7214053,33.42141202,85.82785463,171.3136119,40.89184615,82.07925615
Neutral,11.57926496,170.5376524,8.914968018,162.9429796,14.2413773,165.9637412,165.9637418,3.814130298,2.726382887,178.2092628,20.10504265,38.81138094,161.5650068,153.4349551,98.58364427,32.89434592,4.398728196,146.3645961,34.52882786,42.3358314,170.6470035,137.5258499,161.5650184,8.350759214,79.90892158,30.52971056,152.2159506,143.3101697,107.2300408,111.8013947,49.58797756,23.90849621,29.63298191,134.552266,164.0545841,115.6651484,52.62033698,102.5287997,70.20499798,50.90613397,71.56500989,15.89852095,6.290660669,115.559923,171.5728861,33.61021092,4.060781316,22.39971803,96.28240515,50.19442287,11.7251414,97.55264796,14.04132316,0.387805546,167.1197878,161.5650457,81.5730073,41.29159101,176.460383,26.09373685,40.19204956,177.2735503,161.2544141,4.954920707,17.84033757,27.42883398,52.49467983,6.356435663,102.5287997,32.16033693,86.23116018,171.8698645,40.9614854,84.80556785
Neutral,8.661158523,170.5376519,9.827749143,163.4126136,11.71962951,175.4260202,177.2736443,2.337372885,2.121277505,172.874853,21.04643729,39.28940726,175.6011503,168.6900046,101.3099528,31.67547103,4.085638072,146.3645957,34.39783212,42.4983784,173.6597698,139.3649506,179.9707507,6.553560396,81.35611054,27.67530044,152.5949923,157.8334108,108.1100083,96.00899559,49.70279803,24.4439556,28.98645894,137.3409509,172.8749314,115.6651487,49.68747635,104.0472208,72.23870491,70.55987999,86.63348941,15.19313429,6.654418989,123.6899869,179.950921,33.41062388,3.448449188,20.22498492,87.78518812,48.1221268,35.53767232,97.99532474,14.2004979,0.574418323,166.387162,163.4429151,76.67543702,42.01574131,175.3800439,28.26295309,41.18592979,177.2735397,153.2210944,5.006307185,19.40609375,27.69957216,52.59762419,6.25757436,104.0472208,34.1288613,85.87449517,171.285232,41.3393202,82.19407701
Neutral,11.12281743,168.6900343,17.52558312,159.9179851,12.91783568,153.4349493,153.4349548,7.59466471,0.434818364,175.6009525,21.59531393,36.02737643,175.6011477,139.3987146,112.619877,31.67547136,0.010977881,147.8599623,34.49101611,43.12212513,165.316779,151.6139803,161.565028,8.130108792,79.8165615,26.08560499,151.1774575,143.3101755,115.9939946,96.00899562,51.9003267,23.91832072,30.52971135,142.4519007,165.9637312,115.6651505,48.95717534,104.0472201,75.96364171,59.03620262,71.56500579,12.52879958,5.883585739,116.5649858,179.2865095,33.03153274,4.797260739,21.73241062,88.4968971,57.37084337,35.53765256,95.46954607,15.19657029,0.718641955,163.3095205,159.943893,78.69003277,51.00902379,175.9143297,27.42824334,42.75426244,178.8481759,156.4598852,5.211929965,26.15070854,20.57459356,52.94092187,6.299998915,104.0472201,32.314237,86.28709711,171.8698611,40.81522891,82.0792556
Neutral,9.008535244,170.5376534,20.2248733,146.8886319,9.954224347,175.4260198,171.027294,11.30994759,1.269162395,173.6595725,19.84573216,32.47119469,175.0298021,165.9637568,101.3099502,36.43911186,2.176499473,154.4400083,37.23481686,42.74012957,170.6470054,149.035795,179.9742924,7.259048034,79.88461536,27.00075706,150.5408362,157.8334166,109.5366426,111.8013948,49.58797704,24.92847477,30.44166184,140.5991841,159.6235517,112.7143802,50.1945021,103.172544,75.09360007,50.90614735,71.56500633,13.19060462,6.495259986,123.690002,173.3085638,33.77324101,3.67714985,19.48093177,91.93052208,59.43205841,34.99201301,97.51401766,15.06848453,0.935098653,166.0356449,161.6149517,81.57300512,38.56527892,178.1220418,27.09909008,40.19205004,176.8039572,149.0361852,5.107167665,25.75296737,19.15653495,49.53340675,6.290670996,103.172544,32.63916695,83.73064717,171.8698614,44.5033058,84.8055668
Neutral,8.661156692,170.5376527,10.76256225,158.0703763,14.87878739,161.5650169,175.4260262,7.594669536,1.269159107,174.289112,19.9149932,36.02737384,174.0938199,153.4349462,101.3099487,32.89434598,4.085635163,156.774902,34.26108934,44.50004876,170.6470038,140.1497444,179.9756729,8.350759236,79.97394208,27.99531954,151.7418566,143.3101703,110.5995633,116.5650297,50.88191258,29.8828328,30.46201792,135.2706811,165.9637414,115.6651498,49.96237363,100.1855973,74.47580242,55.30479975,68.19855349,15.19313532,5.229451028,116.5650084,171.5728883,33.29343677,3.448449963,22.39971688,91.89189216,48.06648581,13.240547,95.46953914,14.78023507,1.344953929,167.5206878,159.5601471,75.06855263,39.23738799,175.3380774,25.7527451,39.24386929,178.8481971,152.7514636,5.107167717,23.82435587,19.9964149,52.89415307,6.237824137,100.1855973,31.64900541,84.71236324,169.9420315,44.57908006,86.09950234
Neutral,10.29120663,170.5376523,19.29006039,150.2550894,14.68324159,165.9637494,175.4260252,7.125038511,1.269160883,173.659568,18.9016553,30.25644306,174.0938188,146.3099465,101.3099491,36.43911181,0.012764015,155.0187434,35.63153967,43.81677757,168.0145846,140.277081,135.000029,8.130108985,79.36658855,23.67929329,151.7418531,143.3101683,110.7106994,93.36645172,49.58797751,23.90849634,30.46201795,135.3980134,165.963741,116.5650135,51.48314047,100.8758744,73.83291992,50.90613996,68.19855315,15.1931352,5.265839418,102.0947438,173.308564,33.3102469,3.421708345,17.42998652,93.8606501,37.77568591,3.366461844,97.06599568,15.23267686,1.317735888,167.1491128,158.9512901,75.06855204,39.23738821,176.3431725,25.6996879,41.25846802,176.8200901,153.2210889,5.056346903,24.40660877,19.99641623,52.54673362,6.223926298,100.8758744,31.38626084,83.75057118,172.4315656,42.07909034,82.07925665
Neutral,8.546106526,179.9764693,16.6992623,159.9179797,12.78672796,153.4349479,175.4260215,1.157480713,0.181983438,178.2091832,21.90535718,42.36756136,179.9534299,146.3099467,107.300549,29.88283401,4.085639993,148.1015847,37.40534033,43.12212261,165.3167797,149.0357566,171.8697509,7.919946557,82.24071163,24.83930887,150.8147853,159.8479656,107.1027159,119.0545814,53.10384262,27.60667894,30.13192904,139.5737534,172.8749333,107.7446439,51.48314829,105.8818715,79.76167418,45.00000695,68.19854822,11.16487851,6.086732352,108.434903,179.2864386,33.9743446,4.06078247,19.48094384,91.9305184,35.77263611,34.99199171,93.48019104,15.55961844,1.101732891,166.8059569,162.8582837,78.26139343,52.43142321,175.4093971,26.88964198,41.39153501,176.4908975,149.7264568,3.753390394,25.364516,21.38636454,51.66955251,6.437702537,105.8818715,33.00056054,86.41500675,171.8698667,42.49732648,83.28277178
Neutral,10.81642632,170.5376506,16.69926292,159.227698,14.68324184,162.8972632,175.4260209,7.125040433,0.824915971,174.5960128,20.92450577,42.11703251,179.9548212,153.4349551,118.6104747,34.3302186,2.238049173,154.005953,37.56857835,43.57502544,171.276617,139.3649414,168.6894255,7.919946586,82.5821363,25.21061127,151.3171359,158.1101792,106.4675351,93.36645085,50.88191228,24.9695901,30.13192838,135.2706709,165.9637379,120.5296611,51.74220675,105.0433024,75.05643401,55.30480226,67.75093383,13.1906043,4.851114555,116.565,177.3365185,33.59213566,4.559481636,28.07260475,91.93051785,57.35155458,9.819340163,93.10990775,15.55961878,0.904663887,164.8255318,164.6002422,78.26139393,51.00902206,175.2363246,25.48558768,41.82017366,177.2735438,153.2210853,5.056346905,23.3972425,22.7145129,47.76449471,6.394679793,105.0433024,32.54555063,87.62678428,162.8972547,40.75683885,86.09950216
Neutral,8.661158154,168.6900376,17.52558539,158.0703749,12.22217561,175.4260137,165.9637427,7.125041027,4.514085301,174.2890828,20.18951305,38.81137972,172.8748228,153.4349559,101.3099542,30.96375823,4.085636287,157.9511436,33.32628206,44.18085474,173.9744036,135.433775,179.973458,8.130109197,82.94766952,27.20880247,153.4069242,148.416092,103.7308229,119.0545843,49.58797785,19.47657646,27.93759998,130.1954507,165.9637357,117.3498373,55.25477737,104.0472218,70.56172198,50.90614307,64.4399997,13.954505,5.161091593,109.4400215,171.5728737,33.5793985,3.103061867,20.22499542,91.89188592,60.5463194,11.72514069,94.14709415,15.37265916,0.680941437,164.0671903,163.4589626,73.44289799,41.29159181,177.1086354,26.48355649,41.82017298,176.4909002,157.9434817,4.909141561,24.77524194,21.09246741,51.66955123,6.33619022,104.0472218,32.93313496,87.89234516,171.8698622,43.2267419,82.20300596
Neutral,10.11949178,170.5376494,16.69926281,163.4126087,12.22217583,175.4260135,175.4260196,10.61967209,2.121295263,174.2890757,20.26207764,42.36756031,174.0938208,153.4349566,101.3099545,36.43911125,2.176503014,150.6324882,34.52882895,44.99999699,167.9491979,137.5258351,153.4349605,6.553560835,83.89528814,23.47740827,152.1588596,148.4160908,100.2764458,93.36645227,50.88191298,21.03751155,28.98645836,132.2667359,159.623551,120.5296588,55.85142581,103.3267265,71.19668385,55.30479152,64.43999959,11.43367651,5.349235043,123.6899954,173.308545,33.0265175,3.175356291,21.73242546,92.72622324,59.43205583,11.72513938,96.32640275,15.87739962,0.64378631,164.1041083,163.4589613,75.06855084,39.90262096,176.5663219,25.9598436,42.2661199,172.7756494,150.9453345,5.056347036,24.58904586,20.80409212,47.57058994,6.67789165,103.3267265,33.37410779,87.44607201,173.0271876,42.45795263,83.37319205
Neutral,8.661159123,170.5376494,16.69926148,159.2277018,11.82150964,175.426013,165.963743,7.125040828,4.398753572,173.6596392,21.13982972,42.36755956,175.2362872,153.4349551,105.2551417,36.4391116,0.013094985,151.9581671,33.47627261,44.58515177,171.2766191,138.310611,153.4347436,8.130109367,82.94767078,27.00075822,153.7334595,150.3451761,100.1495329,119.0545804,49.702799,26.04888772,29.74488761,134.4255012,159.6235475,117.3498353,56.33142526,103.3267271,71.19668731,49.3986541,78.690027,11.43367652,5.239538437,123.6899851,173.308547,33.85745805,3.309375346,21.73242471,94.26780271,49.15964104,34.9919882,98.30837778,15.69753118,0.354215129,163.3441623,162.3410053,83.19865959,54.54453903,176.3085665,26.50289397,42.85832266,176.9605056,157.943483,4.748097287,27.15582911,20.38131633,51.5725087,6.678473332,103.3267271,33.96926079,88.34076665,171.2852335,43.73940273,84.92038929
